,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
18662,BOL,South America,Bolivia,2021-09-05,492680.0,171.0,374.857,18512.0,5.0,14.429,41636.328,14.451,31.679,1564.447,0.423,1.219,0.89,80.0,6.761,661.0,55.861,,,,,2310.0,2297112.0,194.129,0.195,5757.0,0.487,0.0651,15.4,tests performed,6113109.0,4059318.0,2835808.0,,10274.0,37474.0,51.66,34.31,23.97,,3167.0,24101.0,0.204,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18663,BOL,South America,Bolivia,2021-09-06,492680.0,0.0,316.143,18512.0,0.0,11.857,41636.328,0.0,26.717,1564.447,0.0,1.002,0.89,83.0,7.014,654.0,55.269,,,,,4928.0,2302040.0,194.545,0.416,5676.0,0.48,0.0557,18.0,tests performed,6139644.0,4072114.0,2857322.0,,26535.0,27073.0,51.89,34.41,24.15,,2288.0,15122.0,0.128,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18664,BOL,South America,Bolivia,2021-09-07,493115.0,435.0,319.429,18514.0,2.0,8.857,41673.089,36.762,26.995,1564.616,0.169,0.749,0.9,82.0,6.93,628.0,53.072,,,,,6568.0,2308608.0,195.1,0.555,5654.0,0.478,0.0565,17.7,tests performed,6174508.0,4085788.0,2886288.0,,34864.0,24764.0,52.18,34.53,24.39,,2093.0,12762.0,0.108,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18665,BOL,South America,Bolivia,2021-09-08,493518.0,403.0,311.143,18529.0,15.0,8.0,41707.147,34.057,26.295,1565.884,1.268,0.676,0.91,78.0,6.592,622.0,52.565,,,,,6717.0,2315325.0,195.668,0.568,5618.0,0.475,0.0554,18.1,tests performed,6209373.0,4099462.0,2915254.0,,34865.0,25046.0,52.48,34.64,24.64,,2117.0,12453.0,0.105,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18666,BOL,South America,Bolivia,2021-09-09,493914.0,396.0,307.857,18541.0,12.0,7.857,41740.613,33.466,26.017,1566.898,1.014,0.664,0.91,77.0,6.507,630.0,53.241,,,,,6455.0,2321780.0,196.213,0.546,5496.0,0.464,0.056,17.9,tests performed,6243449.0,4113206.0,2943362.0,,34076.0,26480.0,52.76,34.76,24.87,,2238.0,12510.0,0.106,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18667,BOL,South America,Bolivia,2021-09-10,494293.0,379.0,362.0,18558.0,17.0,10.286,41772.642,32.029,30.593,1568.334,1.437,0.869,0.92,77.0,6.507,635.0,53.664,,,,,6362.0,2328142.0,196.751,0.538,5410.0,0.457,0.0669,14.9,tests performed,6268450.0,4123407.0,2961884.0,,25001.0,26617.0,52.97,34.85,25.03,,2249.0,12061.0,0.102,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18668,BOL,South America,Bolivia,2021-09-11,494664.0,371.0,307.857,18568.0,10.0,8.714,41803.995,31.353,26.017,1569.179,0.845,0.736,0.92,76.0,6.423,643.0,54.34,,,,,3622.0,2331764.0,197.057,0.306,5280.0,0.446,0.0583,17.2,tests performed,6273769.0,4125684.0,2966069.0,,5319.0,24419.0,53.02,34.87,25.07,,2064.0,10670.0,0.09,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18669,BOL,South America,Bolivia,2021-09-12,495035.0,371.0,336.429,18587.0,19.0,10.714,41835.348,31.353,28.432,1570.785,1.606,0.905,0.93,74.0,6.254,629.0,53.157,,,,,3018.0,2334782.0,197.312,0.255,5381.0,0.455,0.0625,16.0,tests performed,6277737.0,4127468.0,2969114.0,,3968.0,23518.0,53.05,34.88,25.09,,1988.0,9736.0,0.082,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18670,BOL,South America,Bolivia,2021-09-13,495035.0,0.0,336.429,18587.0,0.0,10.714,41835.348,0.0,28.432,1570.785,0.0,0.905,0.93,71.0,6.0,619.0,52.312,,,,,4822.0,2339604.0,197.72,0.408,5366.0,0.453,0.0627,15.9,tests performed,6300665.0,4138432.0,2985103.0,,22928.0,23003.0,53.25,34.97,25.23,,1944.0,9474.0,0.08,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18671,BOL,South America,Bolivia,2021-09-14,495612.0,577.0,356.714,18603.0,16.0,12.714,41884.111,48.762,30.146,1572.137,1.352,1.074,0.94,70.0,5.916,601.0,50.79,,,,,5336.0,2344940.0,198.171,0.451,5190.0,0.439,0.0687,14.5,tests performed,6323595.0,4149398.0,3001093.0,,22930.0,21298.0,53.44,35.07,25.36,,1800.0,9087.0,0.077,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18672,BOL,South America,Bolivia,2021-09-15,496032.0,420.0,359.143,18616.0,13.0,12.429,41919.605,35.494,30.351,1573.236,1.099,1.05,0.94,63.0,5.324,586.0,49.523,,,,,6757.0,2351697.0,198.742,0.571,5196.0,0.439,0.0691,14.5,tests performed,6347661.0,4161019.0,3017983.0,,24066.0,19755.0,53.64,35.16,25.5,,1669.0,8794.0,0.074,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18673,BOL,South America,Bolivia,2021-09-16,496032.0,0.0,302.571,18616.0,0.0,10.714,41919.605,0.0,25.57,1573.236,0.0,0.905,0.94,55.0,4.648,585.0,49.438,,,,,6673.0,2358370.0,199.306,0.564,5227.0,0.442,0.0579,17.3,tests performed,6361341.0,4168610.0,3026055.0,,13680.0,16842.0,53.76,35.23,25.57,,1423.0,7915.0,0.067,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18674,BOL,South America,Bolivia,2021-09-17,496700.0,668.0,343.857,18648.0,32.0,12.857,41976.057,56.453,29.059,1575.94,2.704,1.087,0.95,74.0,6.254,612.0,51.72,,,,,4191.0,2362561.0,199.66,0.354,4917.0,0.416,0.0699,14.3,tests performed,6375021.0,4176201.0,3034127.0,,13680.0,15224.0,53.88,35.29,25.64,,1287.0,7542.0,0.064,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18675,BOL,South America,Bolivia,2021-09-18,496950.0,250.0,326.571,18654.0,6.0,12.286,41997.185,21.127,27.599,1576.447,0.507,1.038,0.95,71.0,6.0,605.0,51.128,,,,,6115.0,2368676.0,200.177,0.517,5273.0,0.446,0.0619,16.1,tests performed,6388703.0,4183793.0,3042201.0,,13682.0,16419.0,53.99,35.36,25.71,,1388.0,8301.0,0.07,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18676,BOL,South America,Bolivia,2021-09-19,497100.0,150.0,295.0,18659.0,5.0,10.286,42009.861,12.676,24.93,1576.87,0.423,0.869,0.96,68.0,5.747,594.0,50.199,,,,,1867.0,2370543.0,200.334,0.158,5109.0,0.432,0.0577,17.3,tests performed,6415925.0,4193280.0,3063009.0,,27222.0,19741.0,54.22,35.44,25.89,,1668.0,9402.0,0.079,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18677,BOL,South America,Bolivia,2021-09-20,497386.0,286.0,335.857,18664.0,5.0,11.0,42034.031,24.17,28.383,1577.292,0.423,0.93,0.96,65.0,5.493,592.0,50.03,,,,,4494.0,2375037.0,200.714,0.38,5062.0,0.428,0.0663,15.1,tests performed,6443148.0,4202768.0,3083818.0,,27223.0,20355.0,54.45,35.52,26.06,,1720.0,9191.0,0.078,44.91,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18678,BOL,South America,Bolivia,2021-09-21,497676.0,290.0,294.857,18672.0,8.0,9.857,42058.539,24.508,24.918,1577.968,0.676,0.833,0.97,62.0,5.24,592.0,50.03,,,,,5492.0,2380529.0,201.178,0.464,5084.0,0.43,0.058,17.2,tests performed,6522338.0,4219065.0,3151525.0,,79190.0,28392.0,55.12,35.66,26.63,,2399.0,9952.0,0.084,39.35,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18679,BOL,South America,Bolivia,2021-09-22,497984.0,308.0,278.857,18681.0,9.0,9.286,42084.568,26.029,23.566,1578.729,0.761,0.785,0.97,63.0,5.324,578.0,48.847,,,,,5992.0,2386521.0,201.685,0.506,4975.0,0.42,0.0561,17.8,tests performed,6601529.0,4235363.0,3219232.0,,79191.0,36267.0,55.79,35.79,27.21,,3065.0,10621.0,0.09,39.35,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18680,BOL,South America,Bolivia,2021-09-23,498331.0,347.0,328.429,18688.0,7.0,10.286,42113.893,29.325,27.755,1579.321,0.592,0.869,0.98,57.0,4.817,546.0,46.142,,,,,5920.0,2392441.0,202.185,0.5,4867.0,0.411,0.0675,14.8,tests performed,6601529.0,4235363.0,3219232.0,,0.0,34313.0,55.79,35.79,27.21,,2900.0,9536.0,0.081,39.35,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18681,BOL,South America,Bolivia,2021-09-24,498595.0,264.0,270.714,18696.0,8.0,6.857,42136.204,22.311,22.878,1579.997,0.676,0.579,0.99,58.0,4.902,524.0,44.283,,,,,4679.0,2397120.0,202.58,0.395,4937.0,0.417,0.0548,18.2,tests performed,6636967.0,4245381.0,3247678.0,,35438.0,37421.0,56.09,35.88,27.45,,3162.0,9883.0,0.084,39.35,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18682,BOL,South America,Bolivia,2021-09-25,498790.0,195.0,262.857,18698.0,2.0,6.286,42152.683,16.479,22.214,1580.166,0.169,0.531,1.0,61.0,5.155,497.0,42.001,,,,,3639.0,2400759.0,202.888,0.308,4583.0,0.387,0.0574,17.4,tests performed,6646806.0,4249312.0,3255165.0,,9839.0,36872.0,56.17,35.91,27.51,,3116.0,9360.0,0.079,39.35,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18683,BOL,South America,Bolivia,2021-09-26,498895.0,105.0,256.429,18700.0,2.0,5.857,42161.557,8.874,21.671,1580.335,0.169,0.495,1.01,61.0,5.155,477.0,40.311,,,,,1790.0,2402549.0,203.039,0.151,4572.0,0.386,0.0561,17.8,tests performed,6651655.0,4252426.0,3258388.0,,4849.0,33676.0,56.21,35.94,27.54,,2846.0,8449.0,0.071,39.35,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18684,BOL,South America,Bolivia,2021-09-27,499202.0,307.0,259.429,18707.0,7.0,6.143,42187.501,25.945,21.924,1580.926,0.592,0.519,1.02,61.0,5.155,456.0,38.537,,,,,4696.0,2407245.0,203.436,0.397,4601.0,0.389,0.0564,17.7,tests performed,6700654.0,4267380.0,3297377.0,,48999.0,36787.0,56.63,36.06,27.87,,3109.0,9230.0,0.078,39.35,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18685,BOL,South America,Bolivia,2021-09-28,499648.0,446.0,281.714,18716.0,9.0,6.286,42225.192,37.691,23.808,1581.687,0.761,0.531,1.03,70.0,5.916,442.0,37.353,,,,,5917.0,2413162.0,203.936,0.5,4662.0,0.394,0.0604,16.5,tests performed,6740554.0,4280176.0,3328563.0,,39900.0,31174.0,56.96,36.17,28.13,,2635.0,8730.0,0.074,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18686,BOL,South America,Bolivia,2021-09-29,500090.0,442.0,300.857,18726.0,10.0,6.429,42262.546,37.353,25.425,1582.532,0.845,0.543,1.04,62.0,5.24,450.0,38.029,,,,,7072.0,2420234.0,204.534,0.598,4816.0,0.407,0.0625,16.0,tests performed,6780455.0,4292973.0,3359749.0,,39901.0,25561.0,57.3,36.28,28.39,,2160.0,8230.0,0.07,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18687,BOL,South America,Bolivia,2021-09-30,500445.0,355.0,302.0,18735.0,9.0,6.714,42292.547,30.001,25.522,1583.293,0.761,0.567,1.05,58.0,4.902,447.0,37.776,,,,,5770.0,2426004.0,205.021,0.488,4795.0,0.405,0.063,15.9,tests performed,6800922.0,4299925.0,3374883.0,,20467.0,28485.0,57.47,36.34,28.52,,2407.0,9223.0,0.078,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,47551.0,51.2,24.23,4018.529298
18688,BOL,South America,Bolivia,2021-10-01,500823.0,378.0,318.286,18750.0,15.0,7.714,42324.492,31.945,26.898,1584.56,1.268,0.652,1.05,61.0,5.155,446.0,37.691,,,,,6368.0,2432372.0,205.559,0.538,5036.0,0.426,0.0632,15.8,tests performed,6821390.0,4306878.0,3390017.0,,20468.0,26346.0,57.65,36.4,28.65,,2226.0,8785.0,0.074,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18689,BOL,South America,Bolivia,2021-10-02,500823.0,0.0,290.429,18750.0,0.0,7.429,42324.492,0.0,24.544,1584.56,0.0,0.628,1.06,63.0,5.324,441.0,37.269,,,,,4737.0,2437109.0,205.96,0.4,5193.0,0.439,0.0559,17.9,tests performed,6825033.0,4308530.0,3392470.0,,3643.0,25461.0,57.68,36.41,28.67,,2152.0,8460.0,0.071,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18690,BOL,South America,Bolivia,2021-10-03,501179.0,356.0,326.286,18762.0,12.0,8.857,42354.577,30.086,27.574,1585.574,1.014,0.749,1.07,67.0,5.662,427.0,36.086,,,,,3148.0,2440257.0,206.226,0.266,5387.0,0.455,0.0606,16.5,tests performed,6828932.0,4311020.0,3394952.0,,3899.0,25325.0,57.71,36.43,28.69,,2140.0,8371.0,0.071,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18691,BOL,South America,Bolivia,2021-10-04,501616.0,437.0,344.857,18766.0,4.0,8.429,42391.508,36.931,29.144,1585.912,0.338,0.712,1.08,61.0,5.155,435.0,36.762,,,,,2990.0,2443247.0,206.479,0.253,5143.0,0.435,0.0671,14.9,tests performed,6870352.0,4330298.0,3423919.0,,41420.0,24243.0,58.06,36.6,28.94,,2049.0,8988.0,0.076,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18692,BOL,South America,Bolivia,2021-10-05,502047.0,431.0,342.714,18770.0,4.0,7.714,42427.932,36.424,28.963,1586.25,0.338,0.652,1.09,57.0,4.817,445.0,37.607,,,,,6464.0,2449711.0,207.025,0.546,5221.0,0.441,0.0656,15.2,tests performed,6893259.0,4340105.0,3439468.0,,22907.0,21815.0,58.25,36.68,29.07,,1844.0,8561.0,0.072,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18693,BOL,South America,Bolivia,2021-10-06,502550.0,503.0,351.429,18775.0,5.0,7.0,42470.44,42.508,29.699,1586.673,0.423,0.592,1.09,68.0,5.747,478.0,40.396,,,,,7063.0,2456774.0,207.622,0.597,5220.0,0.441,0.0673,14.9,tests performed,6914497.0,4349530.0,3453948.0,,21238.0,19149.0,58.43,36.76,29.19,,1618.0,8080.0,0.068,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18694,BOL,South America,Bolivia,2021-10-07,502550.0,0.0,300.714,18775.0,0.0,5.714,42470.44,0.0,25.413,1586.673,0.0,0.483,1.09,69.0,5.831,472.0,39.889,,,,,6812.0,2463586.0,208.197,0.576,5369.0,0.454,0.056,17.9,tests performed,6931689.0,4357421.0,3465762.0,,17192.0,18681.0,58.58,36.82,29.29,,1579.0,8214.0,0.069,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18695,BOL,South America,Bolivia,2021-10-08,503022.0,472.0,314.143,18780.0,5.0,4.286,42510.329,39.889,26.548,1587.096,0.423,0.362,1.1,65.0,5.493,499.0,42.17,,,,,6348.0,2469934.0,208.734,0.536,5366.0,0.453,0.0585,17.1,tests performed,6951197.0,4365450.0,3479618.0,,19508.0,18544.0,58.74,36.89,29.41,,1567.0,8367.0,0.071,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18696,BOL,South America,Bolivia,2021-10-09,503432.0,410.0,372.714,18789.0,9.0,5.571,42544.978,34.649,31.498,1587.856,0.761,0.471,1.11,63.0,5.324,439.0,37.1,,,,,4423.0,2474357.0,209.108,0.374,5321.0,0.45,0.07,14.3,tests performed,6955520.0,4367604.0,3482769.0,,4323.0,18641.0,58.78,36.91,29.43,,1575.0,8439.0,0.071,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18697,BOL,South America,Bolivia,2021-10-10,503735.0,303.0,365.143,18795.0,6.0,4.714,42570.584,25.606,30.858,1588.363,0.507,0.398,1.12,70.0,5.916,452.0,38.198,,,,,2240.0,2476597.0,209.297,0.189,5191.0,0.439,0.0703,14.2,tests performed,6958148.0,4369692.0,3484332.0,,2628.0,18459.0,58.8,36.93,29.45,,1560.0,8382.0,0.071,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18698,BOL,South America,Bolivia,2021-10-11,504121.0,386.0,357.857,18803.0,8.0,5.286,42603.205,32.621,30.242,1589.039,0.676,0.447,1.13,82.0,6.93,521.0,44.03,,,,,3180.0,2479777.0,209.566,0.269,5219.0,0.441,0.0686,14.6,tests performed,6980293.0,4379371.0,3500388.0,,22145.0,15706.0,58.99,37.01,29.58,,1327.0,7010.0,0.059,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18699,BOL,South America,Bolivia,2021-10-12,504601.0,480.0,364.857,18806.0,3.0,5.143,42643.77,40.565,30.834,1589.293,0.254,0.435,1.13,74.0,6.254,433.0,36.593,,,,,6255.0,2486032.0,210.094,0.529,5189.0,0.439,0.0703,14.2,tests performed,7010807.0,4387373.0,3525221.0,,30514.0,16793.0,59.25,37.08,29.79,,1419.0,6753.0,0.057,31.02,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18700,BOL,South America,Bolivia,2021-10-13,505157.0,556.0,372.429,18811.0,5.0,5.143,42690.757,46.987,31.474,1589.715,0.423,0.435,1.14,80.0,6.761,439.0,37.1,,,,,6808.0,2492840.0,210.67,0.575,5152.0,0.435,0.0723,13.8,tests performed,7040751.0,4395519.0,3549135.0,,29944.0,18036.0,59.5,37.15,29.99,,1524.0,6570.0,0.056,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18701,BOL,South America,Bolivia,2021-10-14,505157.0,0.0,372.429,18811.0,0.0,5.143,42690.757,0.0,31.474,1589.715,0.0,0.435,1.14,72.0,6.085,447.0,37.776,,,,,6721.0,2499561.0,211.238,0.568,5139.0,0.434,0.0725,13.8,tests performed,7084229.0,4403962.0,3574888.0,11466.0,43478.0,21791.0,59.87,37.22,30.21,0.1,1842.0,6649.0,0.056,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18702,BOL,South America,Bolivia,2021-10-15,506150.0,993.0,446.857,18824.0,13.0,6.286,42774.676,83.918,37.764,1590.814,1.099,0.531,1.15,65.0,5.493,434.0,36.677,,,,,5959.0,2505520.0,211.741,0.504,5084.0,0.43,0.0879,11.4,tests performed,7127210.0,4412497.0,3600629.0,22390.0,42981.0,25145.0,60.23,37.29,30.43,0.19,2125.0,6721.0,0.057,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18703,BOL,South America,Bolivia,2021-10-16,506150.0,0.0,388.286,18824.0,0.0,5.0,42774.676,0.0,32.814,1590.814,0.0,0.423,1.15,61.0,5.155,440.0,37.184,,,,,4103.0,2509623.0,212.088,0.347,5038.0,0.426,0.0771,13.0,tests performed,7134664.0,4414130.0,3604834.0,24509.0,7454.0,25592.0,60.29,37.3,30.46,0.21,2163.0,6647.0,0.056,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18704,BOL,South America,Bolivia,2021-10-17,506654.0,504.0,417.0,18834.0,10.0,5.571,42817.269,42.593,35.241,1591.659,0.845,0.471,1.16,65.0,5.493,441.0,37.269,,,,,2685.0,2512308.0,212.315,0.227,5102.0,0.431,0.0817,12.2,tests performed,7143477.0,4416525.0,3608707.0,27571.0,8813.0,26476.0,60.37,37.32,30.5,0.23,2237.0,6690.0,0.057,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18705,BOL,South America,Bolivia,2021-10-18,507134.0,480.0,430.429,18834.0,0.0,4.429,42857.833,40.565,36.375,1591.659,0.0,0.374,1.16,62.0,5.24,444.0,37.522,,,,,5276.0,2517584.0,212.761,0.446,5401.0,0.456,0.0797,12.5,tests performed,7204477.0,4427562.0,3643169.0,45963.0,61000.0,32026.0,60.88,37.42,30.79,0.39,2707.0,6884.0,0.058,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18706,BOL,South America,Bolivia,2021-10-19,507134.0,0.0,361.857,18877.0,43.0,10.143,42857.833,0.0,30.581,1595.293,3.634,0.857,1.16,56.0,4.733,432.0,36.508,,,,,6474.0,2524058.0,213.308,0.547,5432.0,0.459,0.0666,15.0,tests performed,7281233.0,4437575.0,3681942.0,76112.0,76756.0,38632.0,61.53,37.5,31.12,0.64,3265.0,7172.0,0.061,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18707,BOL,South America,Bolivia,2021-10-20,508166.0,1032.0,429.857,18887.0,10.0,10.857,42945.048,87.214,36.327,1596.138,0.845,0.918,1.17,70.0,5.916,525.0,44.368,,,,,6043.0,2530101.0,213.819,0.511,5323.0,0.45,0.0808,12.4,tests performed,7346540.0,4445986.0,3710580.0,106137.0,65307.0,43684.0,62.09,37.57,31.36,0.9,3692.0,7210.0,0.061,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18708,BOL,South America,Bolivia,2021-10-21,508702.0,536.0,506.429,18891.0,4.0,11.429,42990.345,45.297,42.798,1596.476,0.338,0.966,1.17,87.0,7.352,582.0,49.185,,,,,5958.0,2536059.0,214.322,0.504,5214.0,0.441,0.0971,10.3,tests performed,7405721.0,4455080.0,3735478.0,133491.0,59181.0,45927.0,62.59,37.65,31.57,1.13,3881.0,7303.0,0.062,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18709,BOL,South America,Bolivia,2021-10-22,509276.0,574.0,446.571,18896.0,5.0,10.286,43038.854,48.509,37.74,1596.899,0.423,0.869,1.17,85.0,7.183,480.0,40.565,,,,,6504.0,2542563.0,214.872,0.55,5292.0,0.447,0.0844,11.9,tests performed,7456121.0,4464937.0,3754945.0,156157.0,50400.0,46987.0,63.01,37.73,31.73,1.32,3971.0,7491.0,0.063,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18710,BOL,South America,Bolivia,2021-10-23,509709.0,433.0,508.429,18898.0,2.0,10.571,43075.446,36.593,42.967,1597.068,0.169,0.893,1.17,87.0,7.352,617.0,52.143,,,,,5772.0,2548335.0,215.359,0.488,5530.0,0.467,0.0919,10.9,tests performed,7465334.0,4468388.0,3758351.0,159582.0,9213.0,47239.0,63.09,37.76,31.76,1.35,3992.0,7751.0,0.066,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
18711,BOL,South America,Bolivia,2021-10-24,509919.0,210.0,466.429,18901.0,3.0,9.571,43093.193,17.747,39.418,1597.321,0.254,0.809,1.17,90.0,7.606,630.0,53.241,,,,,2573.0,2550908.0,215.577,0.217,5514.0,0.466,0.0846,11.8,tests performed,7470155.0,4470358.0,3760075.0,161269.0,4821.0,46668.0,63.13,37.78,31.78,1.36,3944.0,7690.0,0.065,46.3,11832936.0,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,,,25.383,1.1,71.51,0.718,,,,
